Price,Location,Property Ref,Date Added,Last Updated,market Status,Type,Price_cat,Bedroom,Bathroom,Toilets,Town
160000000,"Guzape District, Abuja",1952281,2023-10-11,2024-03-21, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Guzape District
450000000,"Ancestor Court,, Maitama District, Abuja",1637157,2023-02-20,2024-05-16, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Maitama District
100000000,"Jahi, Abuja",1492380,2022-10-12,2024-05-16, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Jahi
130000000,"Jabi Airport Road, Before Galadimawa Junction, Galadimawa, Abuja",1951702,2023-10-10,2024-04-24, Available,Detached Duplex,Millions,4.0,4.0,5.0,Galadimawa
160000000,"Jahi, Abuja",1905484,2023-09-08,2024-04-21, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Jahi
140000000,"Jahi, Abuja",1951628,2023-10-10,2024-04-18, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Jahi
190000000,"Gilmore, Jahi, Abuja",1951603,2023-10-10,2024-04-18, Available,Detached Duplex,Millions,5.0,6.0,6.0,Jahi
700000000,"Guzape Close To Coza Church, Guzape District, Abuja",2221185,2024-04-24,2024-04-24, Available,Detached Duplex,Millions,6.0,7.0,7.0,Guzape District
8500000000,"Life Camp, Abuja",1951531,2023-10-10,2024-05-16, Available,Detached Duplex,Billions,7.0,7.0,9.0,Life Camp
1600000000,"Main., Asokoro District, Abuja",1951490,2023-10-10,2024-05-16, Available,Semi-detached Duplex,Billions,5.0,5.0,6.0,Asokoro District
47000000,"Life Camp, Abuja",1950308,2023-10-10,2024-04-18, Available,Terraced Duplex,Millions,3.0,4.0,4.0,Life Camp
140000000,"Gwarinpa, Abuja",1950303,2023-10-10,2024-04-18, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Gwarimpa
600000000,"Off Aminu Kano Crescent, Wuse 2, Abuja",1948122,2023-10-08,2024-05-15, Available,Semi-detached Duplex,Millions,4.0,7.0,7.0,Wuse 2
455000000,"Kado, Abuja",1948268,2023-10-09,2024-05-06, Available,Semi-detached Duplex,Millions,4.0,4.0,5.0,Kado
2500000000,"Asokoro, Off Ty Danjuma, Asokoro District, Abuja",1948117,2023-10-08,2024-05-04, Available,Detached Duplex,Billions,9.0,9.0,10.0,Asokoro District
400000000,"Guzape District, Abuja",2184613,2024-03-29,2024-04-23, Available,Semi-detached Duplex,Millions,5.0,6.0,6.0,Guzape District
50000000,"Life Camp, Life Camp, Abuja",1947808,2023-10-08,2024-03-10, Available,Terraced Duplex,Millions,3.0,3.0,4.0,Life Camp
850000000,"Resettlement, Apo Resettlement, Apo, Abuja",1947378,2023-10-08,2024-05-13, Available,Terraced Duplex,Millions,2.0,2.0,3.0,Apo
250000000,"Brains And Hammers, Life Camp, Abuja",1647981,2023-03-03,2024-04-25, Available,Detached Duplex,Millions,4.0,4.0,4.0,Life Camp
780000000,"Asokoro District, Abuja",1946872,2023-10-07,2024-04-06, Available,Detached Duplex,Millions,8.0,8.0,9.0,Asokoro District
35000000,"Citec Estate, Mbora (Nbora), Abuja",1946679,2023-10-07,2024-04-11, Available,Semi-detached Bungalow,Millions,2.0,2.0,2.0,Mbora (Nbora)
210000000,"Close To Shafa Filling Station, Wuye, Abuja",1704531,2023-04-20,2024-05-16, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Wuye
180000000,"Guzape District, Abuja",1805788,2023-07-06,2024-05-16, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Guzape District
430000000,"Maitama District, Abuja",1945347,2023-10-06,2024-02-19, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Maitama District
45000000,"Jedo Estate, Sabon Lugbe, Lugbe District, Abuja",1940939,2023-10-03,2024-04-12, Available,Semi-detached Duplex,Millions,4.0,4.0,5.0,Lugbe District
2500000000,"Asokoro District, Abuja",1944927,2023-10-06,2024-04-02, Available,Detached Duplex,Billions,6.0,6.0,7.0,Asokoro District
50000000,"News Engineering, Dawaki, Gwarinpa, Abuja",1944878,2023-10-06,2024-05-10, Available,Detached Bungalow,Millions,3.0,4.0,4.0,Gwarimpa
600000000,"Diplomatic Zone, Guzape District, Abuja",1944336,2023-10-05,2024-05-12, Available,Semi-detached Duplex,Millions,5.0,6.0,6.0,Guzape District
35000000,"Shimex Estate, Pyakasa, Lugbe District, Abuja",1772113,2023-06-12,2024-02-29, Available,Detached Duplex,Millions,4.0,4.0,5.0,Lugbe District
350000000,"Katampe (Main), Katampe, Abuja",1911600,2023-09-12,2024-05-06, Available,Semi-detached Duplex,Millions,4.0,4.0,5.0,Katampe
140000000,"Before Sun-city Estate., Galadimawa, Abuja",1943226,2023-10-05,2024-05-05, Available,Semi-detached Duplex,Millions,4.0,4.0,5.0,Galadimawa
85000000,"Life Camp, Abuja",1943218,2023-10-05,2024-05-05, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Life Camp
160000000,"Brains And Hammers Estate, Life Camp, Abuja",1942254,2023-10-04,2024-05-13, Available,Detached Duplex,Millions,4.0,4.0,5.0,Life Camp
50000000,"By American International School, Durumi, Abuja",1942726,2023-10-04,2024-04-11, Available,Block of Flats,Millions,3.0,3.0,4.0,Durumi
95000000,"Life Camp, Abuja",1942722,2023-10-04,2024-05-13, Available,Semi-detached Duplex,Millions,4.0,5.0,5.0,Life Camp
550000000,"Guzape District, Abuja",2200321,2024-04-10,2024-04-23, Available,Detached Duplex,Millions,5.0,6.0,6.0,Guzape District
50000000,"Army Estate, Kurudu, Abuja",1942560,2023-10-04,2024-03-11, Available,Detached Bungalow,Millions,5.0,8.0,8.0,Kurudu
42000000,"Durumi, Garki, Abuja",1942284,2023-10-04,2024-04-29, Available,Block of Flats,Millions,2.0,2.0,2.0,Garki
95000000000,"Life Camp, Abuja",1942005,2023-10-04,2024-05-13, Available,Terraced Duplex,Billions,4.0,4.0,5.0,Life Camp
150000000,"Mbora (Nbora), Abuja",1941999,2023-10-04,2024-05-13, Available,Semi-detached Duplex,Millions,5.0,5.0,6.0,Mbora (Nbora)
550000000,"Naf Valley Estate Diplomatic Zone, Asokoro District, Abuja",1941814,2023-10-04,2024-05-12, Available,Detached Duplex,Millions,4.0,5.0,5.0,Asokoro District
1200000000,"Asokoro District, Abuja",1941756,2023-10-04,2024-05-11, Available,Detached Duplex,Billions,5.0,5.0,5.0,Asokoro District
1200000000,"Katampe Extension, Katampe, Abuja",1941754,2023-10-04,2024-05-11, Available,Detached Duplex,Billions,9.0,10.0,9.0,Katampe
400000000,"Asokoro District, Abuja",1941752,2023-10-04,2024-05-11, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Asokoro District
190000000,"Gilmore, Jahi, Abuja",1941741,2023-10-04,2024-04-06, Available,Detached Duplex,Millions,4.0,4.0,5.0,Jahi
120000000,"Gwarinpa, Abuja",1941524,2023-10-03,2024-03-03, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Gwarimpa
93000000,"Life Camp, Abuja",1941508,2023-10-03,2024-04-21, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Life Camp
600000000,"Diplomatic Zone, Katampe Extension, Katampe, Abuja",1940720,2023-10-03,2024-05-15, Available,Detached Duplex,Millions,4.0,6.0,5.0,Katampe
42000000,"Jedo Estate, Sabon Lugbe, Lugbe District, Abuja",1940945,2023-10-03,2024-04-12, Available,Semi-detached Duplex,Millions,4.0,4.0,5.0,Lugbe District
550000000,"Katampe Extension, Katampe, Abuja",1561132,2022-12-14,2024-04-04, Available,Detached Duplex,Millions,5.0,5.0,6.0,Katampe
200000000,"Guzape District, Abuja",1912386,2023-09-12,2024-03-07, Available,Terraced Duplex,Millions,5.0,6.0,6.0,Guzape District
800000000,"Off Coza, Guzape District, Abuja",1929897,2023-09-24,2024-03-07, Available,Detached Duplex,Millions,6.0,7.0,7.0,Guzape District
1300000000,"Off Coza, Guzape District, Abuja",1929986,2023-09-24,2024-03-07, Available,Detached Duplex,Billions,6.0,7.0,7.0,Guzape District
3300000000,"Maitama District, Abuja",2072659,2024-01-12,2024-04-23, Available,Detached Duplex,Billions,7.0,8.0,8.0,Maitama District
175000000,"Naf Valley Estate, Asokoro District, Abuja",1940166,2023-10-02,2024-05-09, Available,Detached Duplex,Millions,4.0,4.0,4.0,Asokoro District
70000000,"Dakwo, Abuja",1939878,2023-10-02,2024-05-11, Available,Semi-detached Duplex,Millions,4.0,4.0,5.0,Dakwo
300000000,"Wuye, Abuja",1718521,2023-05-02,2024-05-02, Available,Detached Duplex,Millions,5.0,6.0,7.0,Wuye
850000000,"Diplomatic Zone, Guzape District, Abuja",1938983,2023-10-01,2024-05-12, Available,Semi-detached Duplex,Millions,5.0,6.0,6.0,Guzape District
220000000,"Kado, Abuja",1938948,2023-10-01,2024-05-06, Available,Terraced Duplex,Millions,5.0,5.0,6.0,Kado
450000000,"Maitama District, Abuja",1938778,2023-10-01,2024-05-17, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Maitama District
350000000,"Gwarimpa Estate Abuja Nigerian, Gwarinpa, Abuja",1938486,2023-10-01,2024-05-14, Available,Detached Duplex,Millions,5.0,6.0,6.0,Gwarimpa
120000000,"Mabushi, Abuja",1719555,2023-05-03,2024-05-14, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Mabushi
180000000,"Mabushi, Abuja",1647856,2023-03-03,2024-04-18, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Mabushi
129000000,"Lokogoma District, Abuja",1937490,2023-09-30,2024-02-26, Available,Detached Duplex,Millions,5.0,5.0,6.0,Lokogoma District
175000000,"Legistrative, Apo, Abuja",1937345,2023-09-30,2024-05-13, Available,Terraced Duplex,Millions,4.0,5.0,6.0,Apo
50000000,"Gaduwa, Gaduwa, Abuja",1832078,2023-07-22,2024-04-08, Available,Terraced Duplex,Millions,2.0,2.0,3.0,Gaduwa
180000000,"Lokogoma District, Abuja",1936258,2023-09-29,2024-05-15, Available,Detached Duplex,Millions,5.0,5.0,6.0,Lokogoma District
1200000000,"Diplomatic Zone, Guzape District, Abuja",1935945,2023-09-28,2024-05-12, Available,Terraced Duplex,Billions,4.0,5.0,5.0,Guzape District
160000000,"Gilmore, Jahi, Abuja",1935735,2023-09-28,2024-05-13, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Jahi
150000000,"Gaduwa, Abuja",1882990,2023-08-25,2024-03-21, Available,Detached Duplex,Millions,4.0,5.0,5.0,Gaduwa
280000000,"Wuye, Abuja",1935555,2023-09-28,2024-03-21, Available,Detached Duplex,Millions,4.0,4.0,5.0,Wuye
20000000,"Kuchiyako, Kuje, Abuja",1935100,2023-09-28,2024-05-17, Available,Semi-detached Bungalow,Millions,2.0,3.0,3.0,Kuje
200000000,"Jahi, Abuja",1934539,2023-09-28,2024-05-06, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Jahi
540000000,"Guzape District, Abuja",2221144,2024-04-24,2024-04-25, Available,Detached Duplex,Millions,5.0,5.0,6.0,Guzape District
180000000,"Gilmore, Jahi, Abuja",1934361,2023-09-27,2024-05-15, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Jahi
600000000,"Guzape District, Abuja",1934352,2023-09-27,2024-05-05, Available,Detached Duplex,Millions,5.0,5.0,6.0,Guzape District
300000000,"Asokoro District, Abuja",1933852,2023-09-27,2024-04-02, Available,Semi-detached Duplex,Millions,5.0,5.0,6.0,Asokoro District
1500000000,"Diplomatic Zone, Guzape District, Abuja",1933129,2023-09-26,2024-05-12, Available,Detached Duplex,Billions,6.0,7.0,7.0,Guzape District
140000000,"By Jubilation Bethel Estate, Lokogoma District, Abuja",1657540,2023-03-12,2024-04-11, Available,Detached Duplex,Millions,5.0,5.0,6.0,Lokogoma District
140000000,"Guzape District, Abuja",1842503,2023-07-29,2024-05-13, Available,House,Millions,4.0,5.0,5.0,Guzape District
900000000,"Katampe Extension, Katampe, Abuja",1538430,2022-11-22,2024-05-15, Available,Detached Duplex,Millions,7.0,8.0,8.0,Katampe
260000000,"Life Camp, Abuja",1930877,2023-09-25,2024-05-13, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Life Camp
650000000,"Guzape District, Abuja",1930118,2023-09-24,2024-03-07, Available,Detached Duplex,Millions,6.0,7.0,7.0,Guzape District
100000000,"Voice Of Nigeria Road, Lugbe District, Abuja",1930086,2023-09-24,2024-05-11, Available,Detached Duplex,Millions,4.0,4.0,5.0,Lugbe District
400000000,"Katampe, Abuja",1822806,2023-07-17,2024-04-22, Available,Semi-detached Duplex,Millions,4.0,4.0,5.0,Katampe
1300000000,"Off Coza, Guzape District, Abuja",1929743,2023-09-24,2024-03-07, Available,Detached Duplex,Billions,6.0,8.0,8.0,Guzape District
120000000,"Gaduwa, Abuja",1605554,2023-01-25,2024-05-16, Available,Terraced Duplex,Millions,5.0,5.0,6.0,Gaduwa
50000000,"Nizamiye Hospital, Karmo, Abuja",1697138,2023-04-14,2024-05-16, Available,Semi-detached Duplex,Millions,3.0,4.0,5.0,Karmo
2500000000,"Maitama District, Abuja",2173814,2024-03-22,2024-04-23, Available,Detached Duplex,Billions,7.0,8.0,8.0,Maitama District
370000000,"Utako, Abuja",1929196,2023-09-23,2024-05-11, Available,Detached Duplex,Millions,5.0,5.0,6.0,Utako
85000000,"Naf Valley Estate, Asokoro District, Abuja",1389108,2022-07-18,2024-05-16, Available,Terraced Duplex,Millions,3.0,3.0,4.0,Asokoro District
55000000,"Efab Verizon Estate, Karsana, Abuja",1718946,2023-05-03,2024-05-16, Available,Detached Bungalow,Millions,3.0,5.0,6.0,Karsana
57000000,"Police Estate, Karsana, Abuja",1725338,2023-05-08,2024-05-16, Available,Detached Duplex,Millions,3.0,4.0,5.0,Karsana
35000000,"Close To Nizamiye Hospital, Karmo, Abuja",1734570,2023-05-14,2024-05-16, Available,Detached Duplex,Millions,4.0,4.0,5.0,Karmo
650000000,"Guzape District, Abuja",1928237,2023-09-23,2024-03-25, Available,Detached Duplex,Millions,6.0,6.0,7.0,Guzape District
1300000000,"Mabushi, Abuja",1927158,2023-09-22,2024-05-02, Available,Block of Flats,Billions,3.0,3.0,4.0,Mabushi
95000000,"11 Road, Gwarinpa, Abuja",1926381,2023-09-21,2024-02-17, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Gwarimpa
360000000,"Close To Aminu Saley, Katampe Extension, Katampe, Abuja",1926129,2023-09-21,2024-03-07, Available,Detached Duplex,Millions,5.0,5.0,5.0,Katampe
165000000,"Behind Shafa Filling Station, Jahi, Abuja",1903286,2023-09-07,2024-03-04, Available,Detached Duplex,Millions,6.0,6.0,6.0,Jahi
150000000,"Jabi, Abuja",1925294,2023-09-21,2024-05-10, Available,Terraced Duplex,Millions,5.0,6.0,6.0,Jabi
550000000,"Asokoro District, Abuja",1925064,2023-09-21,2024-05-11, Available,Detached Duplex,Millions,4.0,4.0,5.0,Asokoro District
350000000,"Zone 2, Wuse, Abuja",1923525,2023-09-20,2024-05-10, Available,Block of Flats,Millions,3.0,4.0,4.0,Wuse
400000000,"Main, Gwarinpa, Abuja",1923210,2023-09-20,2024-05-17, Available,Detached Duplex,Millions,4.0,6.0,5.0,Gwarimpa
4000000000,"Maitama District, Abuja",1922997,2023-09-19,2024-04-20, Available,House,Billions,8.0,8.0,8.0,Maitama District
800000000,"Coza, Guzape District, Abuja",1922661,2023-09-19,2024-05-17, Available,Detached Duplex,Millions,6.0,7.0,7.0,Guzape District
500000000,"After Sow Estate, Katampe Extension, Katampe, Abuja",2253823,2024-05-13,2024-05-17, Available,Detached Duplex,Millions,5.0,5.0,6.0,Katampe
450000000,"Off Katsina Ala Crescent, Maitama District, Abuja",1698276,2023-04-14,2024-05-17, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Maitama District
130000000,"Life Camp, Abuja",1921933,2023-09-19,2024-05-07, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Life Camp
55000000,"Games Village, Kaura, Abuja",1921689,2023-09-19,2024-02-19, Available,Block of Flats,Millions,3.0,3.0,4.0,Kaura
165000000,"Life Camp, Abuja",1921517,2023-09-19,2024-05-05, Available,Detached Duplex,Millions,6.0,5.0,7.0,Life Camp
90000000,"Near Vio, Mabushi, Abuja",1919808,2023-09-18,2024-05-16, Available,Block of Flats,Millions,3.0,4.0,4.0,Mabushi
150000000,"Lokogoma District, Abuja",1695274,2023-04-12,2024-03-25, Available,House,Millions,7.0,7.0,8.0,Lokogoma District
350000000,"Katampe Extention Abuja Diplomatic Zone, Katampe, Abuja",1495145,2022-10-14,2024-05-12, Available,Semi-detached Duplex,Millions,5.0,6.0,6.0,Katampe
165000000,"Extention Abuja Diplomatic Zone, Katampe, Abuja",1495159,2022-10-14,2024-05-12, Available,Terraced Duplex,Millions,5.0,6.0,6.0,Katampe
130000000,"Close To The Paradise Estate, Life Camp, Abuja",1919020,2023-09-17,2024-05-15, Available,Semi-detached Duplex,Millions,4.0,6.0,5.0,Life Camp
2000000000,"Diplomatic Zone, Maitama District, Abuja",1786199,2023-06-22,2024-05-12, Available,Detached Duplex,Billions,6.0,7.0,7.0,Maitama District
850000000,"Maitama District, Abuja",1915930,2023-09-15,2024-05-08, Available,Semi-detached Duplex,Millions,6.0,6.0,8.0,Maitama District
500000000,"Wuye, Abuja",1915903,2023-09-14,2024-04-20, Available,Detached Duplex,Millions,5.0,5.0,7.0,Wuye
350000000,"Katampe Extension, Katampe, Abuja",1771099,2023-06-11,2024-04-26, Available,Detached Duplex,Millions,5.0,5.0,6.0,Katampe
500000000,"Katampe Extension, Katampe, Abuja",1810021,2023-07-09,2024-05-05, Available,Detached Duplex,Millions,5.0,5.0,6.0,Katampe
215000000,"Wuye, Abuja",1915235,2023-09-14,2024-04-20, Available,House,Millions,4.0,4.0,4.0,Wuye
150000000,"Guzape District, Abuja",1898640,2023-09-04,2024-05-10, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Guzape District
200000000,"Kado, Abuja",1640836,2023-02-23,2024-05-16, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Kado
14500000,"Divine Estate, FHA (F.H.A), Lugbe District, Abuja",1704866,2023-04-20,2024-05-11, Available,Detached Bungalow,Millions,4.0,4.0,5.0,Lugbe District
700000000,"Guzape Close To Coza Church, Guzape District, Abuja",2221185,2024-04-24,2024-04-24, Available,Detached Duplex,Millions,6.0,7.0,7.0,Guzape District
200000000,"Wuye, Abuja",1914097,2023-09-13,2024-05-13, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Wuye
150000000,"Main, Life Camp, Abuja",1912671,2023-09-13,2024-05-12, Available,House,Millions,4.0,4.0,5.0,Life Camp
150000000,"Guzape District, Abuja",1912352,2023-09-12,2024-03-07, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Guzape District
400000000,"Mabushi, Abuja",1734246,2023-05-14,2024-04-15, Available,Detached Duplex,Millions,5.0,6.0,6.0,Mabushi
370000000,"Life Camp, Abuja",1800414,2023-07-03,2024-03-22, Available,Detached Duplex,Millions,5.0,6.0,6.0,Life Camp
2000000000,"Wuse 2, Abuja",1911707,2023-09-12,2024-05-10, Available,Block of Flats,Billions,3.0,4.0,4.0,Wuse 2
150000000,"Wuye, Abuja",1911553,2023-09-12,2024-04-20, Available,House,Millions,4.0,4.0,4.0,Wuye
300000000,"Efab Metropolis, Karsana North, Karsana, Abuja",1911438,2023-09-12,2024-03-16, Available,Detached Duplex,Millions,6.0,6.0,7.0,Karsana
250000000,"Life Camp, Abuja",1911406,2023-09-12,2024-03-05, Available,Detached Duplex,Millions,5.0,5.0,6.0,Life Camp
450000000,"Katampe Extension, Katampe, Abuja",1910832,2023-09-11,2024-03-21, Available,Detached Duplex,Millions,5.0,5.0,6.0,Katampe
130000000,"Airport Road, Lugbe District, Abuja",1908174,2023-09-09,2024-04-28, Available,Detached Bungalow,Millions,4.0,4.0,5.0,Lugbe District
200000000,"By Julius Begger Clinic, Life Camp, Abuja",1906915,2023-09-09,2024-03-11, Available,Detached Duplex,Millions,5.0,5.0,6.0,Life Camp
170000000,"Life Camp, Abuja",1906193,2023-09-08,2024-05-06, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Life Camp
2600000,"Maitama District, Abuja",2062278,2024-01-05,2024-05-11, Available,Detached Duplex,Millions,7.0,7.0,8.0,Maitama District
125000000,"Katampe, Abuja",1906006,2023-09-08,2024-05-13, Available,Semi-detached Duplex,Millions,4.0,4.0,5.0,Katampe
210000000,"Kado, Abuja",1905466,2023-09-08,2024-04-21, Available,Detached Duplex,Millions,5.0,5.0,6.0,Kado
270000000,"Guzape District, Abuja",1860725,2023-08-11,2024-05-16, Available,Detached Duplex,Millions,5.0,5.0,6.0,Guzape District
270000000,"Citec Estate, Mbora (Nbora), Abuja",1902294,2023-09-06,2024-04-30, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Mbora (Nbora)
350000000,"Katampe Extension, Katampe, Abuja",1781116,2023-06-19,2024-03-25, Available,House,Millions,6.0,6.0,7.0,Katampe
140000000,"Guzape District, Abuja",1901435,2023-09-06,2024-03-07, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Guzape District
125000000,"By Nizamiye Hospital, Jabi, Abuja",1900732,2023-09-05,2024-05-15, Available,Semi-detached Duplex,Millions,4.0,6.0,5.0,Jabi
180000000,"Golden Spring Estate, Lokogoma District, Abuja",1900533,2023-09-05,2024-05-12, Available,Detached Duplex,Millions,5.0,6.0,6.0,Lokogoma District
27000000,"Main, Maitama District, Abuja",1848978,2023-08-03,2024-05-16, Available,Detached Duplex,Millions,6.0,6.0,7.0,Maitama District
140000000,"Mabushi, Abuja",1900053,2023-09-05,2024-05-13, Available,Terraced Duplex,Millions,4.0,5.0,5.0,Mabushi
120000000,"Dr Same Housing Estate, Opposite Maccido, Galadimawa, Abuja",1899548,2023-09-05,2024-05-12, Available,Detached Duplex,Millions,5.0,6.0,6.0,Galadimawa
300000000,"Karmod, Katampe, Abuja",1899236,2023-09-05,2024-05-16, Available,Detached Duplex,Millions,5.0,5.0,6.0,Katampe
180000000,"By Nnpc, Guzape District, Abuja",1899135,2023-09-05,2024-03-26, Available,Semi-detached Duplex,Millions,5.0,5.0,5.0,Guzape District
650000000,"Maitama District, Abuja",1899092,2023-09-05,2024-05-01, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Maitama District
250000000,"Wuse, Abuja",1899023,2023-09-05,2024-05-11, Available,Terraced Duplex,Millions,4.0,4.0,4.0,Wuse
750000000,"Asokoro Main, Asokoro District, Abuja",2123077,2024-02-17,2024-04-23, Available,Detached Duplex,Millions,5.0,6.0,6.0,Asokoro District
105000000,"Before Berger Yard, Life Camp, Abuja",1898657,2023-09-04,2024-04-06, Available,Terraced Duplex,Millions,4.0,4.0,5.0,Life Camp
